--- Starting fine-tuning for model_type: t5 ---
Model configured with LoRA:
trainable params: 294912 || all params: 60801536 || trainable%: 0.49
Starting training...
{'loss': '10.41', 'grad_norm': '1.075', 'learning_rate': '0.0001688', 'epoch': '0.1569'}
{'loss': '8.421', 'grad_norm': '1.094', 'learning_rate': '0.0001686', 'epoch': '0.1575'}
{'loss': '8.533', 'grad_norm': '0.8695', 'learning_rate': '0.0001685', 'epoch': '0.1581'}
{'loss': '10.14', 'grad_norm': '0.9164', 'learning_rate': '0.0001684', 'epoch': '0.1587'}
{'loss': '9.067', 'grad_norm': '0.7804', 'learning_rate': '0.0001683', 'epoch': '0.1593'}
{'loss': '6.932', 'grad_norm': '1.122', 'learning_rate': '0.0001682', 'epoch': '0.1599'}
{'loss': '8.139', 'grad_norm': '1.136', 'learning_rate': '0.000168', 'epoch': '0.1605'}
{'loss': '11.97', 'grad_norm': '1.589', 'learning_rate': '0.0001679', 'epoch': '0.1611'}
{'loss': '8.394', 'grad_norm': '1.013', 'learning_rate': '0.0001678', 'epoch': '0.1617'}
{'loss': '9.976', 'grad_norm': '1.244', 'learning_rate': '0.0001677', 'epoch': '0.1623'}
{'loss': '9.957', 'grad_norm': '1.259', 'learning_rate': '0.0001676', 'epoch': '0.1629'}
{'loss': '8.011', 'grad_norm': '1.159', 'learning_rate': '0.0001674', 'epoch': '0.1635'}
{'loss': '8.145', 'grad_norm': '1.007', 'learning_rate': '0.0001673', 'epoch': '0.1641'}
{'loss': '7.835', 'grad_norm': '0.9724', 'learning_rate': '0.0001672', 'epoch': '0.1647'}
{'loss': '10.89', 'grad_norm': '1.229', 'learning_rate': '0.0001671', 'epoch': '0.1653'}
{'loss': '8.701', 'grad_norm': '0.9358', 'learning_rate': '0.0001669', 'epoch': '0.1659'}
{'loss': '10.39', 'grad_norm': '1.004', 'learning_rate': '0.0001668', 'epoch': '0.1665'}
{'loss': '9.67', 'grad_norm': '0.815', 'learning_rate': '0.0001667', 'epoch': '0.1671'}
{'loss': '8.534', 'grad_norm': '0.9918', 'learning_rate': '0.0001666', 'epoch': '0.1677'}
{'loss': '9.601', 'grad_norm': '1.063', 'learning_rate': '0.0001665', 'epoch': '0.1684'}
{'loss': '7.978', 'grad_norm': '1.024', 'learning_rate': '0.0001663', 'epoch': '0.169'}
{'loss': '9.267', 'grad_norm': '0.7444', 'learning_rate': '0.0001662', 'epoch': '0.1696'}
{'loss': '8.904', 'grad_norm': '0.8672', 'learning_rate': '0.0001661', 'epoch': '0.1702'}
{'loss': '8.211', 'grad_norm': '1.032', 'learning_rate': '0.000166', 'epoch': '0.1708'}
{'loss': '8.532', 'grad_norm': '1.004', 'learning_rate': '0.0001659', 'epoch': '0.1714'}
{'loss': '9.095', 'grad_norm': '1.206', 'learning_rate': '0.0001657', 'epoch': '0.172'}
{'loss': '10.02', 'grad_norm': '1.436', 'learning_rate': '0.0001656', 'epoch': '0.1726'}
{'loss': '9.55', 'grad_norm': '1.138', 'learning_rate': '0.0001655', 'epoch': '0.1732'}
{'loss': '9.586', 'grad_norm': '1.159', 'learning_rate': '0.0001654', 'epoch': '0.1738'}
{'loss': '9.381', 'grad_norm': '1.291', 'learning_rate': '0.0001653', 'epoch': '0.1744'}
{'loss': '9.054', 'grad_norm': '1.283', 'learning_rate': '0.0001651', 'epoch': '0.175'}
{'loss': '8.619', 'grad_norm': '1.151', 'learning_rate': '0.000165', 'epoch': '0.1756'}
{'loss': '6.956', 'grad_norm': '1.008', 'learning_rate': '0.0001649', 'epoch': '0.1762'}
{'loss': '8.273', 'grad_norm': '0.8568', 'learning_rate': '0.0001648', 'epoch': '0.1768'}
{'loss': '10.35', 'grad_norm': '0.8619', 'learning_rate': '0.0001647', 'epoch': '0.1774'}
{'loss': '10.26', 'grad_norm': '1.181', 'learning_rate': '0.0001645', 'epoch': '0.178'}
{'loss': '10.36', 'grad_norm': '1.152', 'learning_rate': '0.0001644', 'epoch': '0.1786'}
{'loss': '8.88', 'grad_norm': '1.18', 'learning_rate': '0.0001643', 'epoch': '0.1792'}
{'loss': '9.61', 'grad_norm': '1.03', 'learning_rate': '0.0001642', 'epoch': '0.1798'}
{'loss': '8.822', 'grad_norm': '0.9116', 'learning_rate': '0.0001641', 'epoch': '0.1804'}
{'loss': '9.12', 'grad_norm': '0.8843', 'learning_rate': '0.0001639', 'epoch': '0.181'}
{'loss': '8.589', 'grad_norm': '4.934', 'learning_rate': '0.0001638', 'epoch': '0.1816'}
{'loss': '9.442', 'grad_norm': '1.062', 'learning_rate': '0.0001637', 'epoch': '0.1822'}
{'loss': '8.393', 'grad_norm': '1.054', 'learning_rate': '0.0001636', 'epoch': '0.1828'}
{'loss': '9.774', 'grad_norm': '0.8705', 'learning_rate': '0.0001634', 'epoch': '0.1834'}
{'loss': '8.9', 'grad_norm': '1.167', 'learning_rate': '0.0001633', 'epoch': '0.184'}
{'loss': '9.515', 'grad_norm': '1.129', 'learning_rate': '0.0001632', 'epoch': '0.1846'}
{'loss': '8.04', 'grad_norm': '0.8194', 'learning_rate': '0.0001631', 'epoch': '0.1852'}
{'loss': '7.694', 'grad_norm': '1.054', 'learning_rate': '0.000163', 'epoch': '0.1859'}
{'loss': '8.869', 'grad_norm': '0.8983', 'learning_rate': '0.0001628', 'epoch': '0.1865'}
{'loss': '8.079', 'grad_norm': '0.9263', 'learning_rate': '0.0001627', 'epoch': '0.1871'}
{'loss': '8.972', 'grad_norm': '1.643', 'learning_rate': '0.0001626', 'epoch': '0.1877'}
{'loss': '7.907', 'grad_norm': '1.179', 'learning_rate': '0.0001625', 'epoch': '0.1883'}
{'loss': '10.06', 'grad_norm': '1.007', 'learning_rate': '0.0001624', 'epoch': '0.1889'}
{'loss': '7.189', 'grad_norm': '1.176', 'learning_rate': '0.0001622', 'epoch': '0.1895'}
{'loss': '7.828', 'grad_norm': '0.9763', 'learning_rate': '0.0001621', 'epoch': '0.1901'}
{'loss': '7.493', 'grad_norm': '0.9796', 'learning_rate': '0.000162', 'epoch': '0.1907'}
{'loss': '9.13', 'grad_norm': '0.9504', 'learning_rate': '0.0001619', 'epoch': '0.1913'}
{'loss': '9.024', 'grad_norm': '1.434', 'learning_rate': '0.0001618', 'epoch': '0.1919'}
{'loss': '9.268', 'grad_norm': '1.551', 'learning_rate': '0.0001616', 'epoch': '0.1925'}
{'loss': '8.826', 'grad_norm': '1.011', 'learning_rate': '0.0001615', 'epoch': '0.1931'}
{'loss': '8.092', 'grad_norm': '0.9697', 'learning_rate': '0.0001614', 'epoch': '0.1937'}
{'loss': '9.397', 'grad_norm': '1.051', 'learning_rate': '0.0001613', 'epoch': '0.1943'}
{'loss': '9.374', 'grad_norm': '0.9679', 'learning_rate': '0.0001612', 'epoch': '0.1949'}
{'loss': '10.81', 'grad_norm': '0.9324', 'learning_rate': '0.000161', 'epoch': '0.1955'}
{'loss': '7.064', 'grad_norm': '1.157', 'learning_rate': '0.0001609', 'epoch': '0.1961'}
{'loss': '8.385', 'grad_norm': '1.212', 'learning_rate': '0.0001608', 'epoch': '0.1967'}
{'loss': '8.356', 'grad_norm': '0.9778', 'learning_rate': '0.0001607', 'epoch': '0.1973'}
{'loss': '9.038', 'grad_norm': '1.301', 'learning_rate': '0.0001606', 'epoch': '0.1979'}
{'loss': '8.44', 'grad_norm': '1.254', 'learning_rate': '0.0001604', 'epoch': '0.1985'}
{'loss': '7.833', 'grad_norm': '1.057', 'learning_rate': '0.0001603', 'epoch': '0.1991'}
{'loss': '8.511', 'grad_norm': '1.127', 'learning_rate': '0.0001602', 'epoch': '0.1997'}
{'loss': '9.507', 'grad_norm': '0.9632', 'learning_rate': '0.0001601', 'epoch': '0.2003'}
{'loss': '9.403', 'grad_norm': '1.202', 'learning_rate': '0.00016', 'epoch': '0.2009'}
{'loss': '8.746', 'grad_norm': '1.344', 'learning_rate': '0.0001598', 'epoch': '0.2015'}
{'loss': '8.443', 'grad_norm': '0.8335', 'learning_rate': '0.0001597', 'epoch': '0.2021'}
{'loss': '9.736', 'grad_norm': '1.121', 'learning_rate': '0.0001596', 'epoch': '0.2027'}
{'loss': '7.162', 'grad_norm': '1.149', 'learning_rate': '0.0001595', 'epoch': '0.2033'}
{'loss': '10.84', 'grad_norm': '0.9654', 'learning_rate': '0.0001593', 'epoch': '0.204'}
{'loss': '7.422', 'grad_norm': '1.321', 'learning_rate': '0.0001592', 'epoch': '0.2046'}
{'loss': '9.11', 'grad_norm': '0.998', 'learning_rate': '0.0001591', 'epoch': '0.2052'}
{'loss': '8.966', 'grad_norm': '1.106', 'learning_rate': '0.000159', 'epoch': '0.2058'}
{'loss': '7.883', 'grad_norm': '0.8731', 'learning_rate': '0.0001589', 'epoch': '0.2064'}
{'loss': '9.044', 'grad_norm': '0.9818', 'learning_rate': '0.0001587', 'epoch': '0.207'}
{'loss': '7.666', 'grad_norm': '1.094', 'learning_rate': '0.0001586', 'epoch': '0.2076'}
{'loss': '8.711', 'grad_norm': '1.115', 'learning_rate': '0.0001585', 'epoch': '0.2082'}
{'loss': '8.269', 'grad_norm': '1.03', 'learning_rate': '0.0001584', 'epoch': '0.2088'}
{'loss': '7.688', 'grad_norm': '0.9658', 'learning_rate': '0.0001583', 'epoch': '0.2094'}
{'loss': '10.14', 'grad_norm': '1.167', 'learning_rate': '0.0001581', 'epoch': '0.21'}
{'loss': '9.013', 'grad_norm': '1.104', 'learning_rate': '0.000158', 'epoch': '0.2106'}
{'loss': '9.163', 'grad_norm': '1.3', 'learning_rate': '0.0001579', 'epoch': '0.2112'}
{'loss': '9.233', 'grad_norm': '1.312', 'learning_rate': '0.0001578', 'epoch': '0.2118'}
{'loss': '9.192', 'grad_norm': '1.095', 'learning_rate': '0.0001577', 'epoch': '0.2124'}
{'loss': '11.03', 'grad_norm': '1.729', 'learning_rate': '0.0001575', 'epoch': '0.213'}
{'loss': '9.263', 'grad_norm': '1.086', 'learning_rate': '0.0001574', 'epoch': '0.2136'}
{'loss': '9.39', 'grad_norm': '1.043', 'learning_rate': '0.0001573', 'epoch': '0.2142'}
{'loss': '9.278', 'grad_norm': '1.147', 'learning_rate': '0.0001572', 'epoch': '0.2148'}
{'loss': '10.45', 'grad_norm': '1.218', 'learning_rate': '0.0001571', 'epoch': '0.2154'}
{'loss': '8.595', 'grad_norm': '1.192', 'learning_rate': '0.0001569', 'epoch': '0.216'}
{'loss': '7.623', 'grad_norm': '0.9851', 'learning_rate': '0.0001568', 'epoch': '0.2166'}
{'loss': '8.907', 'grad_norm': '1.147', 'learning_rate': '0.0001567', 'epoch': '0.2172'}
{'loss': '8.921', 'grad_norm': '0.9702', 'learning_rate': '0.0001566', 'epoch': '0.2178'}
{'loss': '8.843', 'grad_norm': '1.24', 'learning_rate': '0.0001565', 'epoch': '0.2184'}
{'loss': '9.176', 'grad_norm': '0.9629', 'learning_rate': '0.0001563', 'epoch': '0.219'}
{'loss': '10.71', 'grad_norm': '0.8994', 'learning_rate': '0.0001562', 'epoch': '0.2196'}
{'loss': '9.525', 'grad_norm': '1.199', 'learning_rate': '0.0001561', 'epoch': '0.2202'}
{'loss': '9.363', 'grad_norm': '1.484', 'learning_rate': '0.000156', 'epoch': '0.2208'}
{'loss': '8.773', 'grad_norm': '0.9943', 'learning_rate': '0.0001559', 'epoch': '0.2215'}
{'loss': '9.465', 'grad_norm': '0.841', 'learning_rate': '0.0001557', 'epoch': '0.2221'}
{'loss': '9.773', 'grad_norm': '1.122', 'learning_rate': '0.0001556', 'epoch': '0.2227'}
{'loss': '8.623', 'grad_norm': '1.155', 'learning_rate': '0.0001555', 'epoch': '0.2233'}
{'loss': '9.048', 'grad_norm': '0.7961', 'learning_rate': '0.0001554', 'epoch': '0.2239'}
{'loss': '8.156', 'grad_norm': '1.03', 'learning_rate': '0.0001552', 'epoch': '0.2245'}
{'loss': '9.219', 'grad_norm': '1.002', 'learning_rate': '0.0001551', 'epoch': '0.2251'}
{'loss': '9.798', 'grad_norm': '1.08', 'learning_rate': '0.000155', 'epoch': '0.2257'}
{'loss': '8.497', 'grad_norm': '0.8948', 'learning_rate': '0.0001549', 'epoch': '0.2263'}
{'loss': '7.88', 'grad_norm': '1.105', 'learning_rate': '0.0001548', 'epoch': '0.2269'}
{'loss': '7.09', 'grad_norm': '1.154', 'learning_rate': '0.0001546', 'epoch': '0.2275'}
{'loss': '7.823', 'grad_norm': '0.8155', 'learning_rate': '0.0001545', 'epoch': '0.2281'}
{'loss': '9.057', 'grad_norm': '1.038', 'learning_rate': '0.0001544', 'epoch': '0.2287'}
{'loss': '8.139', 'grad_norm': '1.242', 'learning_rate': '0.0001543', 'epoch': '0.2293'}
{'loss': '8.938', 'grad_norm': '1.076', 'learning_rate': '0.0001542', 'epoch': '0.2299'}
{'loss': '7.813', 'grad_norm': '1.147', 'learning_rate': '0.000154', 'epoch': '0.2305'}
{'loss': '7.977', 'grad_norm': '1.37', 'learning_rate': '0.0001539', 'epoch': '0.2311'}
{'loss': '9.062', 'grad_norm': '1.186', 'learning_rate': '0.0001538', 'epoch': '0.2317'}
{'loss': '8.993', 'grad_norm': '1.008', 'learning_rate': '0.0001537', 'epoch': '0.2323'}
{'loss': '8.471', 'grad_norm': '1.62', 'learning_rate': '0.0001536', 'epoch': '0.2329'}
{'loss': '8.739', 'grad_norm': '0.9985', 'learning_rate': '0.0001534', 'epoch': '0.2335'}
{'loss': '8.668', 'grad_norm': '1.747', 'learning_rate': '0.0001533', 'epoch': '0.2341'}
{'loss': '8.694', 'grad_norm': '0.9735', 'learning_rate': '0.0001532', 'epoch': '0.2347'}
{'loss': '8.235', 'grad_norm': '0.9748', 'learning_rate': '0.0001531', 'epoch': '0.2353'}
{'loss': '10.86', 'grad_norm': '1.122', 'learning_rate': '0.000153', 'epoch': '0.2359'}
{'loss': '8.493', 'grad_norm': '0.9474', 'learning_rate': '0.0001528', 'epoch': '0.2365'}
{'loss': '8.405', 'grad_norm': '0.9553', 'learning_rate': '0.0001527', 'epoch': '0.2371'}
{'loss': '9.383', 'grad_norm': '1.077', 'learning_rate': '0.0001526', 'epoch': '0.2377'}
{'loss': '9.281', 'grad_norm': '1.197', 'learning_rate': '0.0001525', 'epoch': '0.2383'}
{'loss': '8.804', 'grad_norm': '0.8677', 'learning_rate': '0.0001524', 'epoch': '0.239'}
{'loss': '10.47', 'grad_norm': '1.184', 'learning_rate': '0.0001522', 'epoch': '0.2396'}
{'loss': '9.716', 'grad_norm': '1.81', 'learning_rate': '0.0001521', 'epoch': '0.2402'}
{'loss': '9.121', 'grad_norm': '0.9781', 'learning_rate': '0.000152', 'epoch': '0.2408'}
{'loss': '7.722', 'grad_norm': '1.055', 'learning_rate': '0.0001519', 'epoch': '0.2414'}
{'loss': '11.37', 'grad_norm': '1.246', 'learning_rate': '0.0001517', 'epoch': '0.242'}
{'loss': '9.416', 'grad_norm': '1.035', 'learning_rate': '0.0001516', 'epoch': '0.2426'}
{'loss': '7.784', 'grad_norm': '0.752', 'learning_rate': '0.0001515', 'epoch': '0.2432'}
{'loss': '8.101', 'grad_norm': '0.9251', 'learning_rate': '0.0001514', 'epoch': '0.2438'}
{'loss': '8.642', 'grad_norm': '1.319', 'learning_rate': '0.0001513', 'epoch': '0.2444'}
{'loss': '9.104', 'grad_norm': '1.064', 'learning_rate': '0.0001511', 'epoch': '0.245'}
{'loss': '7.264', 'grad_norm': '1.039', 'learning_rate': '0.000151', 'epoch': '0.2456'}
{'loss': '9.821', 'grad_norm': '1.026', 'learning_rate': '0.0001509', 'epoch': '0.2462'}
{'loss': '9.357', 'grad_norm': '1.524', 'learning_rate': '0.0001508', 'epoch': '0.2468'}
{'loss': '8.902', 'grad_norm': '1.282', 'learning_rate': '0.0001507', 'epoch': '0.2474'}
{'loss': '9.18', 'grad_norm': '0.8534', 'learning_rate': '0.0001505', 'epoch': '0.248'}
{'loss': '9.737', 'grad_norm': '1.145', 'learning_rate': '0.0001504', 'epoch': '0.2486'}
{'loss': '9.637', 'grad_norm': '1.032', 'learning_rate': '0.0001503', 'epoch': '0.2492'}
{'loss': '8.517', 'grad_norm': '0.9365', 'learning_rate': '0.0001502', 'epoch': '0.2498'}
{'loss': '7.37', 'grad_norm': '0.8668', 'learning_rate': '0.0001501', 'epoch': '0.2504'}
{'loss': '7.664', 'grad_norm': '1.106', 'learning_rate': '0.0001499', 'epoch': '0.251'}
{'loss': '8.535', 'grad_norm': '0.9689', 'learning_rate': '0.0001498', 'epoch': '0.2516'}
{'loss': '10.07', 'grad_norm': '1.197', 'learning_rate': '0.0001497', 'epoch': '0.2522'}
{'loss': '9.005', 'grad_norm': '1.091', 'learning_rate': '0.0001496', 'epoch': '0.2528'}
{'loss': '9.733', 'grad_norm': '1.32', 'learning_rate': '0.0001495', 'epoch': '0.2534'}
{'loss': '9.169', 'grad_norm': '1.667', 'learning_rate': '0.0001493', 'epoch': '0.254'}
{'loss': '9.974', 'grad_norm': '1.201', 'learning_rate': '0.0001492', 'epoch': '0.2546'}
{'loss': '8.153', 'grad_norm': '1.061', 'learning_rate': '0.0001491', 'epoch': '0.2552'}
{'loss': '7.446', 'grad_norm': '1.013', 'learning_rate': '0.000149', 'epoch': '0.2558'}
{'loss': '8.351', 'grad_norm': '1.219', 'learning_rate': '0.0001489', 'epoch': '0.2564'}
{'loss': '9.658', 'grad_norm': '0.9613', 'learning_rate': '0.0001487', 'epoch': '0.2571'}
{'loss': '7.258', 'grad_norm': '1.015', 'learning_rate': '0.0001486', 'epoch': '0.2577'}
{'loss': '9.584', 'grad_norm': '0.9445', 'learning_rate': '0.0001485', 'epoch': '0.2583'}
{'loss': '7.914', 'grad_norm': '0.9406', 'learning_rate': '0.0001484', 'epoch': '0.2589'}
{'loss': '10.41', 'grad_norm': '1.135', 'learning_rate': '0.0001483', 'epoch': '0.2595'}
{'loss': '9.559', 'grad_norm': '1.519', 'learning_rate': '0.0001481', 'epoch': '0.2601'}
{'loss': '8.481', 'grad_norm': '3.01', 'learning_rate': '0.000148', 'epoch': '0.2607'}
{'loss': '8.634', 'grad_norm': '1.239', 'learning_rate': '0.0001479', 'epoch': '0.2613'}
{'loss': '9.929', 'grad_norm': '0.9857', 'learning_rate': '0.0001478', 'epoch': '0.2619'}
{'loss': '10.89', 'grad_norm': '0.9804', 'learning_rate': '0.0001476', 'epoch': '0.2625'}
{'loss': '7.498', 'grad_norm': '0.9562', 'learning_rate': '0.0001475', 'epoch': '0.2631'}
{'loss': '8.949', 'grad_norm': '1.012', 'learning_rate': '0.0001474', 'epoch': '0.2637'}
{'loss': '9.113', 'grad_norm': '1.047', 'learning_rate': '0.0001473', 'epoch': '0.2643'}
{'loss': '9.179', 'grad_norm': '0.9421', 'learning_rate': '0.0001472', 'epoch': '0.2649'}
{'loss': '10.11', 'grad_norm': '1.225', 'learning_rate': '0.000147', 'epoch': '0.2655'}
{'loss': '7.695', 'grad_norm': '1.195', 'learning_rate': '0.0001469', 'epoch': '0.2661'}
{'loss': '8.525', 'grad_norm': '0.869', 'learning_rate': '0.0001468', 'epoch': '0.2667'}
{'loss': '8.061', 'grad_norm': '1.019', 'learning_rate': '0.0001467', 'epoch': '0.2673'}
{'loss': '8.174', 'grad_norm': '1.008', 'learning_rate': '0.0001466', 'epoch': '0.2679'}
{'loss': '11.4', 'grad_norm': '1.421', 'learning_rate': '0.0001464', 'epoch': '0.2685'}
{'loss': '9.019', 'grad_norm': '0.9482', 'learning_rate': '0.0001463', 'epoch': '0.2691'}
{'loss': '8.316', 'grad_norm': '0.8756', 'learning_rate': '0.0001462', 'epoch': '0.2697'}
{'loss': '7.634', 'grad_norm': '1.026', 'learning_rate': '0.0001461', 'epoch': '0.2703'}
{'loss': '9.066', 'grad_norm': '1.063', 'learning_rate': '0.000146', 'epoch': '0.2709'}
{'loss': '9.918', 'grad_norm': '1.147', 'learning_rate': '0.0001458', 'epoch': '0.2715'}
{'loss': '9.136', 'grad_norm': '1.584', 'learning_rate': '0.0001457', 'epoch': '0.2721'}
{'loss': '8.454', 'grad_norm': '0.9523', 'learning_rate': '0.0001456', 'epoch': '0.2727'}
{'loss': '9.186', 'grad_norm': '1.021', 'learning_rate': '0.0001455', 'epoch': '0.2733'}
{'loss': '8.081', 'grad_norm': '1.349', 'learning_rate': '0.0001454', 'epoch': '0.2739'}
{'loss': '7.923', 'grad_norm': '1.09', 'learning_rate': '0.0001452', 'epoch': '0.2746'}
{'loss': '9.472', 'grad_norm': '1.059', 'learning_rate': '0.0001451', 'epoch': '0.2752'}
{'loss': '7.677', 'grad_norm': '1.161', 'learning_rate': '0.000145', 'epoch': '0.2758'}
{'loss': '8.766', 'grad_norm': '1.042', 'learning_rate': '0.0001449', 'epoch': '0.2764'}
{'loss': '9.876', 'grad_norm': '1.868', 'learning_rate': '0.0001448', 'epoch': '0.277'}
{'loss': '9.364', 'grad_norm': '0.9587', 'learning_rate': '0.0001446', 'epoch': '0.2776'}
{'loss': '9.046', 'grad_norm': '1.048', 'learning_rate': '0.0001445', 'epoch': '0.2782'}
{'loss': '8.144', 'grad_norm': '0.8327', 'learning_rate': '0.0001444', 'epoch': '0.2788'}
{'loss': '9.951', 'grad_norm': '0.921', 'learning_rate': '0.0001443', 'epoch': '0.2794'}
{'loss': '9.788', 'grad_norm': '1.167', 'learning_rate': '0.0001441', 'epoch': '0.28'}
{'loss': '8.14', 'grad_norm': '1.219', 'learning_rate': '0.000144', 'epoch': '0.2806'}
{'loss': '8.94', 'grad_norm': '1.398', 'learning_rate': '0.0001439', 'epoch': '0.2812'}
{'loss': '8.574', 'grad_norm': '0.8907', 'learning_rate': '0.0001438', 'epoch': '0.2818'}
{'loss': '7.132', 'grad_norm': '1.461', 'learning_rate': '0.0001437', 'epoch': '0.2824'}
{'loss': '9.477', 'grad_norm': '1.046', 'learning_rate': '0.0001435', 'epoch': '0.283'}
{'loss': '7.693', 'grad_norm': '1.024', 'learning_rate': '0.0001434', 'epoch': '0.2836'}
{'loss': '9.088', 'grad_norm': '0.8012', 'learning_rate': '0.0001433', 'epoch': '0.2842'}
{'loss': '8.401', 'grad_norm': '0.9845', 'learning_rate': '0.0001432', 'epoch': '0.2848'}
{'loss': '9.146', 'grad_norm': '1.364', 'learning_rate': '0.0001431', 'epoch': '0.2854'}
{'loss': '8.32', 'grad_norm': '1.428', 'learning_rate': '0.0001429', 'epoch': '0.286'}
{'loss': '9.406', 'grad_norm': '1.212', 'learning_rate': '0.0001428', 'epoch': '0.2866'}
{'loss': '9.033', 'grad_norm': '0.8086', 'learning_rate': '0.0001427', 'epoch': '0.2872'}
{'loss': '8.936', 'grad_norm': '0.9124', 'learning_rate': '0.0001426', 'epoch': '0.2878'}
{'loss': '7.856', 'grad_norm': '1.226', 'learning_rate': '0.0001425', 'epoch': '0.2884'}
{'loss': '9.168', 'grad_norm': '1.436', 'learning_rate': '0.0001423', 'epoch': '0.289'}
{'loss': '9.984', 'grad_norm': '1.097', 'learning_rate': '0.0001422', 'epoch': '0.2896'}
{'loss': '8.055', 'grad_norm': '1.198', 'learning_rate': '0.0001421', 'epoch': '0.2902'}
{'loss': '10.17', 'grad_norm': '1.232', 'learning_rate': '0.000142', 'epoch': '0.2908'}
{'loss': '8.877', 'grad_norm': '0.8969', 'learning_rate': '0.0001419', 'epoch': '0.2914'}
{'loss': '8.602', 'grad_norm': '1.186', 'learning_rate': '0.0001417', 'epoch': '0.2921'}
{'loss': '8.656', 'grad_norm': '1.108', 'learning_rate': '0.0001416', 'epoch': '0.2927'}
{'loss': '7.74', 'grad_norm': '1.199', 'learning_rate': '0.0001415', 'epoch': '0.2933'}
{'loss': '8.129', 'grad_norm': '1.401', 'learning_rate': '0.0001414', 'epoch': '0.2939'}
{'loss': '7.561', 'grad_norm': '1.069', 'learning_rate': '0.0001413', 'epoch': '0.2945'}
{'loss': '8.23', 'grad_norm': '1.013', 'learning_rate': '0.0001411', 'epoch': '0.2951'}
{'loss': '10.37', 'grad_norm': '1.124', 'learning_rate': '0.000141', 'epoch': '0.2957'}
{'loss': '9.199', 'grad_norm': '1.139', 'learning_rate': '0.0001409', 'epoch': '0.2963'}
{'loss': '8', 'grad_norm': '1.031', 'learning_rate': '0.0001408', 'epoch': '0.2969'}
{'loss': '7.685', 'grad_norm': '0.9624', 'learning_rate': '0.0001407', 'epoch': '0.2975'}
{'loss': '8.517', 'grad_norm': '1.158', 'learning_rate': '0.0001405', 'epoch': '0.2981'}
{'loss': '9.401', 'grad_norm': '0.9818', 'learning_rate': '0.0001404', 'epoch': '0.2987'}
{'loss': '7.864', 'grad_norm': '1.116', 'learning_rate': '0.0001403', 'epoch': '0.2993'}
{'loss': '7.762', 'grad_norm': '0.9408', 'learning_rate': '0.0001402', 'epoch': '0.2999'}
{'loss': '8.845', 'grad_norm': '1.125', 'learning_rate': '0.00014', 'epoch': '0.3005'}
{'loss': '8.205', 'grad_norm': '1.152', 'learning_rate': '0.0001399', 'epoch': '0.3011'}
{'loss': '8.902', 'grad_norm': '1.049', 'learning_rate': '0.0001398', 'epoch': '0.3017'}
{'loss': '9.67', 'grad_norm': '1.071', 'learning_rate': '0.0001397', 'epoch': '0.3023'}
{'loss': '9.349', 'grad_norm': '1.035', 'learning_rate': '0.0001396', 'epoch': '0.3029'}
{'loss': '6.913', 'grad_norm': '0.9145', 'learning_rate': '0.0001394', 'epoch': '0.3035'}
{'loss': '7.515', 'grad_norm': '1.143', 'learning_rate': '0.0001393', 'epoch': '0.3041'}
{'loss': '7.857', 'grad_norm': '0.9666', 'learning_rate': '0.0001392', 'epoch': '0.3047'}
{'loss': '10.47', 'grad_norm': '0.9671', 'learning_rate': '0.0001391', 'epoch': '0.3053'}
{'loss': '8.22', 'grad_norm': '1.001', 'learning_rate': '0.000139', 'epoch': '0.3059'}
{'loss': '8.562', 'grad_norm': '1.408', 'learning_rate': '0.0001388', 'epoch': '0.3065'}
{'loss': '8.299', 'grad_norm': '1.177', 'learning_rate': '0.0001387', 'epoch': '0.3071'}
{'loss': '9.41', 'grad_norm': '1.308', 'learning_rate': '0.0001386', 'epoch': '0.3077'}
{'loss': '7.771', 'grad_norm': '1.221', 'learning_rate': '0.0001385', 'epoch': '0.3083'}
{'loss': '9.168', 'grad_norm': '1.086', 'learning_rate': '0.0001384', 'epoch': '0.3089'}
{'loss': '9.66', 'grad_norm': '1.252', 'learning_rate': '0.0001382', 'epoch': '0.3095'}
{'loss': '9.77', 'grad_norm': '1.212', 'learning_rate': '0.0001381', 'epoch': '0.3102'}
{'loss': '8.661', 'grad_norm': '0.9874', 'learning_rate': '0.000138', 'epoch': '0.3108'}
{'loss': '7.72', 'grad_norm': '0.987', 'learning_rate': '0.0001379', 'epoch': '0.3114'}
{'loss': '8.875', 'grad_norm': '1.13', 'learning_rate': '0.0001378', 'epoch': '0.312'}
{'loss': '8.405', 'grad_norm': '1.07', 'learning_rate': '0.0001376', 'epoch': '0.3126'}
{'loss': '8.871', 'grad_norm': '1.022', 'learning_rate': '0.0001375', 'epoch': '0.3132'}
{'loss': '8.46', 'grad_norm': '1.229', 'learning_rate': '0.0001374', 'epoch': '0.3138'}
{'loss': '8.066', 'grad_norm': '1.447', 'learning_rate': '0.0001373', 'epoch': '0.3144'}
{'loss': '9.418', 'grad_norm': '0.9235', 'learning_rate': '0.0001372', 'epoch': '0.315'}
{'loss': '10.26', 'grad_norm': '1.101', 'learning_rate': '0.000137', 'epoch': '0.3156'}
{'loss': '8.966', 'grad_norm': '1.283', 'learning_rate': '0.0001369', 'epoch': '0.3162'}
{'loss': '9.473', 'grad_norm': '1.08', 'learning_rate': '0.0001368', 'epoch': '0.3168'}
{'loss': '8.098', 'grad_norm': '1.153', 'learning_rate': '0.0001367', 'epoch': '0.3174'}
